PartTerminologyID|PartTerminologyName|PartsDescriptionID|RevDate
11055|Manual Transmission Mount Spacer|7164|05/31/2006
11056|Manual Transmission Mount Spring|7165|05/31/2006
11057|Manual Transmission Mount Spring Seat|7166|05/31/2006
11058|Manual Transmission Output Shaft Lock Plate|7167|05/31/2006
11059|Manual Transmission Output Shaft Spacer|7168|05/31/2006
11060|Manual Transmission Overdrive Solenoid|7169|05/31/2006
11061|Manual Transmission Shift Boot|7170|05/31/2006
11062|Manual Transmission Shift Boot Clip|7171|05/31/2006
11063|Manual Transmission Shift Bracket Bushing|7172|05/31/2006
11064|Manual Transmission Shift Bushing|1535|05/31/2006
11065|Manual Transmission Shift Bushing Kit|7173|05/31/2006
11066|Manual Transmission Shift Coupler Bushing|7174|05/31/2006
11067|Manual Transmission Shift Coupling Kit|7175|05/31/2006
11068|Manual Transmission Shift Coupling Screw|7176|05/31/2006
11069|Manual Transmission Shift Detent Plate|7177|05/31/2006
11070|Manual Transmission Shift Emblem|7178|05/31/2006
11071|Manual Transmission Shift Housing|7179|05/31/2006
11072|Manual Transmission Shift Hub|7180|05/31/2006
11073|Manual Transmission Shift Indicator|7181|05/31/2006
11074|Manual Transmission Shift Knob|7182|05/31/2006
11075|Manual Transmission Shift Lever|7183|05/31/2006
11076|Manual Transmission Shift Lever Ball Socket|7184|05/31/2006
11077|Manual Transmission Shift Lever Bushing|7185|05/31/2006
11078|Manual Transmission Shift Lever Lockout Set|7186|05/31/2006
11079|Manual Transmission Shift Linkage Boot|3693|05/31/2006
11080|Manual Transmission Shift Linkage Coupling|7187|05/31/2006
11081|Manual Transmission Shift Shaft Coupling|7188|05/31/2006
11082|Manual Transmission Shift Shaft Pin|7189|05/31/2006
11083|Manual Transmission Shift Support|7190|05/31/2006
11084|Manual Transmission Shift Tower Mount|7191|05/31/2006
11085|Manual Transmission Side Cover Gasket|7192|05/31/2006
11086|Manual Transmission Synchro Anchor Block|7193|05/31/2006
11087|Manual Transmission Synchro Band|7194|05/31/2006
11088|Manual Transmission Synchro Energizer|7195|05/31/2006
11089|Manual Transmission Synchro Hub|3426|05/31/2006
11090|Manual Transmission Synchro Ring|7196|05/31/2006
11091|Manual Transmission Synchro Sleeve|7197|05/31/2006
11092|Manual Transmission Synchro Teeth|7198|05/31/2006
11093|Manual Transmission Vibration Damper|7199|05/31/2006
11094|Manual Transmission Shaft Nut|7200|05/31/2006
11096|Windshield Washer Check Valve|1126|05/31/2006
11097|Washer Fluid Reservoir Cap|1126|05/31/2006
11098|Washer Fluid Reservoir Filter|1126|05/31/2006
11100|Washer Fluid Reservoir Plug|1126|05/31/2006
11101|Windshield Washer Hose Clamp|1126|05/31/2006
11103|Windshield Washer Hose Connector|8944|05/31/2006
11104|Windshield Washer Nozzle Connector||05/31/2006
11105|Windshield Washer Nozzle Cover||05/31/2006
11106|Windshield Washer Nozzle Heater||05/31/2006
11107|Windshield Washer Pump Grommet|1126|05/31/2006
11108|Windshield Washer Pump Lead Wire||05/31/2006
11109|Washer Pump O-Ring|1126|05/31/2006
11110|Windshield Wiper Arm Cover||05/31/2006
11111|Windshield Wiper Blade Refill Set||05/31/2006
11112|Windshield Wiper Blade Set||05/31/2006
11113|Windshield Wiper Linkage Cable||05/31/2006
11114|Exhaust System Hanger Kit||05/31/2006
11116|Catalytic Converter Cap Nut||05/31/2006
11117|Catalytic Converter Heat Shield|1|05/31/2006
11118|Exhaust Clamp Kit|1|05/31/2006
11119|Exhaust Muffler Clamp|3622|03/05/2019
11120|Exhaust Muffler Clamp Kit|1|05/31/2006
11121|Exhaust Tail Pipe Clamp|1|05/31/2006
11122|Exhaust Tail Pipe Clamp Kit|1|05/31/2006
11123|Exhaust Axle Pipe||05/31/2006
11124|Exhaust Header Pipe||05/31/2006
11125|Exhaust Intermediate Pipe|11423|03/05/2019
11126|CO Test Tube Cap|1126|05/31/2006
11127|Exhaust Manifold Heat Exchanger||05/31/2006
11128|Exhaust Manifold Heat Exchanger Gasket|1126|05/31/2006
11129|Exhaust Manifold Lock Plate||05/31/2006
11130|Exhaust Manifold Washer|1126|05/31/2006
11131|Heater Blower Hose||05/31/2006
11132|Pre Heat Hose Clamp|1126|05/31/2006
11133|Pre Heat Hose Sleeve||05/31/2006
11134|Exhaust Muffler Gasket|1742|05/31/2006
11135|Exhaust Seal Ring Kit||05/31/2006
11136|Exhaust Tail Pipe Gasket|1126|05/31/2006
11137|Exhaust Flange Nut||05/31/2006
11138|Exhaust Nut||05/31/2006
11139|Exhaust Muffler Sleeve|5760|05/31/2006
11140|Carburetor Accelerator Cable Bushing|1|05/31/2006
11141|Carburetor Accelerator Cable Connector|1|05/31/2006
11142|Carburetor Accelerator Cable Guide|1|05/31/2006
11143|Carburetor Accelerator Cable Pin|1|05/31/2006
11144|Air Cleaner Bracket|1126|05/31/2006
11145|Air Cleaner Mount||05/31/2006
11146|Carburetor Accelerator Pump Diaphragm||05/31/2006
11147|Carburetor Choke||05/31/2006
11148|Carburetor Choke Diaphragm||05/31/2006
11149|Carburetor Control Valve Diaphragm||05/31/2006
11150|Carburetor Float Kit|1|05/31/2006
11151|Carburetor Mounting Flange||05/31/2006
11152|Carburetor Accelerator Linkage Socket|1|05/31/2006
11153|Throttle Shaft Bushing||05/31/2006
11154|Air Filter Housing Gasket|1126|05/31/2006
11155|Air Filter Housing Strap||05/31/2006
11156|Fuel Filter Kit|6344|05/31/2006
11157|Fuel Filter O-Ring|10137|05/31/2006
11158|Fuel Filter Spacer Tube||05/31/2006
11159|Air Filter Hold Down||05/31/2006
11160|Air Filter Housing||05/31/2006
11161|Air Filter Kit||05/31/2006
11162|Air Filter Seal|1|05/31/2006
11163|Diesel Cigar Hose||05/31/2006
11164|Diesel Delivery Valve O-Ring|1552|05/31/2006
11165|Diesel Fuel Injector Hose||05/31/2006
11166|Diesel Fuel Injector Line||05/31/2006
11167|Diesel Fuel Injector Nozzle||05/31/2006
11168|Diesel Fuel Injector Plug||05/31/2006
11169|Diesel Fuel Thermostat||05/31/2006
11170|Diesel Governor Idler Adjustment Pin||05/31/2006
11171|Diesel Hollow Bolt Seal Ring|1|05/31/2006
11172|Diesel Primer Pump||05/31/2006
11173|Diesel Primer Pump Assembly||05/31/2006
11174|Diesel Primer Pump Gasket|1126|05/31/2006
11175|Diesel Vacuum Pump||05/31/2006
11176|Electronic Air Intake Change Over Valve||05/31/2006
11177|Engine Air Box||05/31/2006
11178|Engine Air Box Gasket|1126|05/31/2006
11179|Engine Air Box Hose||05/31/2006
11180|Engine Air Box Pop-Off Valve||05/31/2006
11181|Engine Air Box Thermostat||05/31/2006
11182|Engine Air Distribution Hose|6345|05/31/2006
11183|Engine Air Distribution Hose Connector||05/31/2006
11184|Engine Air Intake Hose Flange|1|05/31/2006
11185|Engine Air Intake Hose Housing|1|05/31/2006
11186|Engine Air Intake Hose|10503|05/31/2006
11187|Engine Air Intake Hose Clamp|1747|05/31/2006
11188|Engine Air Intake Housing||05/31/2006
11189|Engine Air Intake Scoop||05/31/2006
11190|Engine Air Intake Seal|1|05/31/2006
11191|Fuel Cooler||05/31/2006
11192|Fuel Injection Air Flow Meter Boot||05/31/2006
11193|Fuel Injection Air Flow Meter Hose||05/31/2006
11194|Fuel Injection Auxiliary Valve Seal|1|05/31/2006
11195|Fuel Injection Cold Start Valve Gasket|1126|05/31/2006
11196|Fuel Injection Cut-off Valve|1|05/31/2006
11197|Fuel Injection Electro Hydraulic Actuator Valve||05/31/2006
11198|Fuel Injection Electro Hydraulic Actuator Valve Seal|1|05/31/2006
11199|Fuel Injection Fuel Distributor O-Ring|1126|05/31/2006
11200|Fuel Injection Fuel Distributor Valve Kit|1|05/31/2006
11201|Fuel Injection Idle Air Control Valve Gasket|1126|05/31/2006
11202|Fuel Injection Idle Air Control Valve Hose||05/31/2006
11203|Fuel Injection Idle Control Cable|1|05/31/2006
11204|Fuel Injection Idle Control Cable Knob||05/31/2006
11205|Fuel Injection Idle Control Cable Stop||05/31/2006
11206|Fuel Injection Idle Control Unit||05/31/2006
11207|Fuel Injection Manifold Pressure Sensor|1|05/31/2006
11208|Fuel Injection Nozzle Holder O-Ring|3617|05/31/2006
11209|Fuel Injection Pump Seal|1|05/31/2006
11210|Fuel Injection Pump Solenoid|1126|05/31/2006
11211|Fuel Injection Pump Thermostat||05/31/2006
11212|Fuel Injection Pump Timer||05/31/2006
11213|Fuel Injection Pump Vacuum Valve||05/31/2006
11214|Fuel Injection Throttle Body Cover||05/31/2006
11215|Fuel Injection Throttle Body Seal|1|05/31/2006
11216|Fuel Injection Throttle Bypass Valve||05/31/2006
11217|Fuel Injector Clip||05/31/2006
11218|Fuel Injector Cushion Ring||05/31/2006
11219|Fuel Injector Hose Repair Kit|1|05/31/2006
11220|Fuel Injector Line|10123|03/05/2019
11221|Fuel Injector Rail Seal|1|05/31/2006
11222|Fuel Injector Repair Kit|1|05/31/2006
11223|Fuel Injector Seal|2372|05/31/2006
11224|Fuel Line|823|05/31/2006
11225|Secondary Air Filter||05/31/2006
11226|Fuel Level Float||05/31/2006
11227|Fuel Pre-Supply Pump Gasket|1126|05/31/2006
11228|Fuel Pump Check Valve||05/31/2006
11229|Fuel Pump Housing||05/31/2006
11230|Fuel Pump Housing Mount||05/31/2006
11231|Fuel Pump Mounting Bracket|10504|05/31/2006
11232|Fuel Pump O-Ring|1852|05/31/2006
11233|Fuel Pump Seal|1|05/31/2006
11234|Fuel Pump Strainer O-Ring|1126|05/31/2006
11235|Fuel Shut-Off Valve|5711|05/31/2006
11236|Fuel Shut-Off Valve Gasket|5712|05/31/2006
11237|Fuel Tank Sending Unit Gasket|1126|05/31/2006
11238|Fuel Tank Sending Unit Lock Ring||05/31/2006
11239|Fuel Filler Door||05/31/2006
11240|Fuel Filler Neck Flap||05/31/2006
11241|Fuel Filler Neck Seal|1|05/31/2006
11242|Fuel Filler Restrictor||05/31/2006
11243|Fuel Hose Clamp||05/31/2006
11244|Fuel Return Line|828|05/31/2006
11245|Fuel Tank Cap Seal|1|05/31/2006
11246|Fuel Tank Vent Valve|12357|05/31/2006
11247|Turbocharger Oil Line Gasket|1126|05/31/2006
11248|Turbocharger Oil Line O-Ring|1290|05/31/2006
11249|Turbocharger Outlet Gasket|1126|05/31/2006
11250|Turbocharger Seal Ring|1|05/31/2006
11251|Turbocharger Wastegate Gasket|1126|05/31/2006
11253|Turbocharger Drain Grommet|1126|05/31/2006
11254|Turbocharger Intercooler Bypass Valve||05/31/2006
11255|Turbocharger Intercooler Hose|1531|03/05/2019
11256|Turbocharger Intercooler O-Ring|10505|05/31/2006
11257|Turbocharger Mount Heat Shield||05/31/2006
11258|Turbocharger Mount Lock Tab|10506|05/31/2006
11259|Turbocharger Mounting Bolt|1126|05/31/2006
11260|Turbocharger Mounting Kit|1|05/31/2006
11261|Turbocharger O-Ring|1852|05/31/2006
11262|Turbocharger Oil Return Tube|6346|05/31/2006
11263|Turbocharger Wastegate Hose||05/31/2006
11264|Dowel Pin|12328|05/31/2006
11265|Lock Washer||05/31/2006
11266|Multi Purpose Seal Ring|1|05/31/2006
11267|Nut||05/31/2006
11268|Screw||05/31/2006
11269|Stud||05/31/2006
11270|Washer||05/31/2006
11271|A/C Pipe|4704|05/31/2006
11273|A/C Refrigerant Adapter|1|05/31/2006
11275|A/C Receiver Drier Mount Pad||05/31/2006
11276|A/C Compressor Mounting Bushing|6347|05/31/2006
11277|A/C Compressor Speed Sensor|1|05/31/2006
11278|A/C Drive Belt Idler Pulley|1126|05/31/2006
11279|A/C Drive Belt Idler Pulley Bearing|1126|05/31/2006
11280|A/C Drive Belt Idler Pulley Bolt|1126|05/31/2006
11281|A/C Drive Belt Tensioner Pulley|1|05/31/2006
11282|A/C Safety Switch||05/31/2006
11283|HVAC Servo|1|05/31/2006
11284|A/C Thermo Switch||05/31/2006
11285|A/C Trinary Switch||05/31/2006
11286|A/C Condenser Blower Assembly||05/31/2006
11287|A/C Condenser Mount||05/31/2006
11288|A/C Evaporator Drain||05/31/2006
11289|A/C Evaporator Motor||05/31/2006
11291|HVAC Control Amplifier|1|05/31/2006
11292|Cabin Air Filter Retainer||05/31/2006
11293|Cabin Air Filter Set||05/31/2006
11294|HVAC Heater Control Valve Cable|1|05/31/2006
11295|HVAC Heater Control Valve Coupling|1|05/31/2006
11296|HVAC Heater Control Valve Gasket|1126|05/31/2006
11297|HVAC Heater Control Valve Kit|1|05/31/2006
11298|HVAC Heater Control Valve O-Ring|1126|05/31/2006
11299|HVAC Heater Core O-Ring|1126|05/31/2006
11300|HVAC Heater Core O-Ring Kit|1|05/31/2006
11301|HVAC Unit Mount|3923|05/31/2006
11302|HVAC Heater Control Handle|1|05/31/2006
11303|HVAC Heater Control Panel|1|05/31/2006
11304|A/C Manifold Seal Kit|1|05/31/2006
11305|HVAC Heater Hose O-Ring Kit|14252|05/31/2006
11306|HVAC Heater Pipe Ferrule||05/31/2006
11307|HVAC Heater Pipe Line||05/31/2006
11308|HVAC Heater Pipe O-Ring|1852|05/31/2006
11309|HVAC Heater Return Pipe Gasket|1126|05/31/2006
11310|HVAC Blower Fan Hose|3862|05/31/2006
11311|HVAC Blower Motor Housing|3876|05/31/2006
11312|HVAC Blower Motor Mounting Plate|3880|05/31/2006
11313|HVAC Heater Fan Motor Screw|3915|05/31/2006
11314|HVAC Sampler Blower Motor|3918|05/31/2006
11315|HVAC Stepper Motor|1|05/31/2006
11316|A/C Evaporator Temperature Sensor|13980|05/31/2006
11317|A/C Lock-Out Sensor||05/31/2006
11318|HVAC Blower Control Cable|1|05/31/2006
11321|HVAC Mono Valve Repair Kit|1|05/31/2006
11322|HVAC Heater Bypass Valve|1|05/31/2006
11323|Ignition Igniter Heat Sink|1|05/31/2006
11324|Ignition Igniter Kit|1|05/31/2006
11325|Condenser Wire|1|05/31/2006
11326|Diesel Glow Plug Insulator||05/31/2006
11327|Distributor Bearing|1126|05/31/2006
11328|Distributor Housing|1|05/31/2006
11329|Distributor Housing Gasket|1126|05/31/2006
11330|Distributor Housing Seal Kit|1|05/31/2006
11331|Distributor Ignition Pickup Insulator|1|05/31/2006
11332|Distributor O-Ring|1126|05/31/2006
11333|Distributor Repair Kit|1|05/31/2006
11334|Distributor Rotor Adapter Screw|1|05/31/2006
11335|Distributor Rotor Adapter|1|05/31/2006
11336|Ignition Amplifier||05/31/2006
11339|Ignition Coil Assembly Wiring Harness|1|05/31/2006
11340|Ignition Conversion Kit|1|05/31/2006
11341|Ignition Hall Effect Rotor||05/31/2006
11342|Ignition Harness|1|05/31/2006
11343|Ignition Lead Link Adapter||05/31/2006
11345|Ignition Suppressor Housing||05/31/2006
11346|Ignition Temperature Sensor|1|05/31/2006
11347|Low Tension Lead Wire|1|05/31/2006
11348|Spark Plug Wire Connector|1|05/31/2006
11349|Spark Plug Wire End Plug|1|05/31/2006
11350|Power Steering Cooler|12452|05/31/2006
11351|Power Steering Cooler Line||05/31/2006
11352|Power Steering Hose Cover||05/31/2006
11353|Power Steering Hose Kit||05/31/2006
11354|Power Steering Hose O-Ring|1126|05/31/2006
11355|Power Steering Pipe|13675|05/31/2006
11357|Power Steering Pump Mount Bushing||05/31/2006
11358|Power Steering Pump Mounting Bolt|1126|05/31/2006
11359|Power Steering Reservoir Gasket|1126|05/31/2006
11360|Power Steering Variable Assist Control Module|1|05/31/2006
11361|Power Steering Variable Assist Converter|1|05/31/2006
11362|Rack and Pinion Bellows|4011|05/31/2006
11363|Rack and Pinion Bushing|1|05/31/2006
11364|Rack and Pinion Bushing Kit|1|05/31/2006
11365|Rack and Pinion Lock Nut|1|05/31/2006
11366|Rack and Pinion Stop|1|05/31/2006
11367|Rack and Pinion Tower Seal|1|05/31/2006
11368|Steering Column Bushing|6348|05/31/2006
11369|Steering Cross Tube|1|05/31/2006
11370|Steering Groan Stopper Bolt Cover|1|05/31/2006
11371|Steering King Pin Bearing|1126|05/31/2006
11372|Steering Linkage Assembly|1|05/31/2006
11373|Steering Shaft|1|05/31/2006
11374|Steering Shear Bolt|1126|05/31/2006
11375|Steering Swivel Pin Kit|1|05/31/2006
11376|Steering Tie Rod Lock Plate|1|05/31/2006
11377|Steering Tie Rod Washer|1|05/31/2006
11378|Steering Column Tilt Motor|1|05/31/2006
11379|Coil Spring Retainer|10531|05/31/2006
11380|Coil Spring Set||05/31/2006
11381|Coil Spring Shim|10532|05/31/2006
11382|Coil Spring Spacer||05/31/2006
11383|License Plate Retainer||05/31/2006
11384|Mud Flap Kit||05/31/2006
11385|Enthusiast Book||05/31/2006
11386|Engine Heater Cord|1|05/31/2006
11387|Automatic Transmission Fluid|8956|05/31/2006
11388|Brake Anti-Squeal|11300|03/05/2019
11389|Brake Fluid||05/31/2006
11390|CV Joint Grease|11299|03/05/2019
11392|Distributor Cam Lubricant|1|05/31/2006
11393|Engine Coolant / Antifreeze||05/31/2006
11394|Gear Oil||05/31/2006
11395|Power Steering Fluid||05/31/2006
11396|Steering Swivel Lubricant|11294|03/05/2019
11397|Suspension Self-Leveling Unit Fluid||05/31/2006
11398|Spoiler Kit||05/31/2006
11399|Bumper Bellows||05/31/2006
11400|Bumper Clip|10119|05/31/2006
11401|Bumper End||05/31/2006
11402|Bumper End Clip||05/31/2006
11403|Bumper Seal|1|05/31/2006
11404|Jack Plug Cover||05/31/2006
11405|Ash Tray||05/31/2006
11406|Door Check|12123|05/31/2006
11407|Door Check Kit||05/31/2006
11408|Door Check Pin|4698|05/31/2006
11409|Door Interior Trim Panel Retainer|13891|05/31/2006
11410|Door Lock Assembly|12130|05/31/2006
11411|Door Lock Gasket|1126|05/31/2006
11412|Door Lock Lever||05/31/2006
11413|Door Lock Striker Pin|1|05/31/2006
11414|Door Pillar Post Seal||05/31/2006
11415|Door Seal|6972|05/31/2006
11416|Door Trim Fastener||05/31/2006
11417|Door Window Mount Rail||05/31/2006
11418|Door Window Seal|1676|05/31/2006
11419|Exterior Molding Clip||05/31/2006
11421|Vehicle Key Head|14230|05/31/2006
11422|Window Regulator Guide Jaw||05/31/2006
11423|Window Regulator Kit|10382|05/31/2006
11424|Window Regulator Rail|10383|05/31/2006
11425|Window Regulator Rivet|1126|05/31/2006
11426|Window Regulator Roller||05/31/2006
11427|Window Regulator Sliding Pivot|643|05/31/2006
11428|Emblem|1|05/31/2006
11429|Emblem Gasket|1126|05/31/2006
11430|Emblem Retainer|10384|05/31/2006
11431|Fender Mounting Kit|1|05/31/2006
11432|Fuel Door Hinge||05/31/2006
11433|Fuel Door Spring||05/31/2006
11434|Roll Bar Seal|6349|05/31/2006
11435|Quarter Glass Seal|1|05/31/2006
11436|Side Window Seal|10385|05/31/2006
11437|Window Guide Felt||05/31/2006
11438|Windshield Seal|1|05/31/2006
11439|Glove Box Latch||05/31/2006
11440|Glove Box Lock Kit||05/31/2006
11441|Glove Box Strap||05/31/2006
11442|Grille Lock Pin|1|05/31/2006
11443|Grille Lock Pin Clip|1|05/31/2006
11444|Grille Molding|1502|03/05/2019
11445|Hatch Lift Support|13777|05/31/2006
11446|Hatch Seal|11532|03/05/2019
11447|Hood Insulation Pad||05/31/2006
11448|Hood Lift Support Stud|11995|05/31/2006
11449|Hood Prop Rod Clip||05/31/2006
11450|Hood Prop Rod Grommet|1126|05/31/2006
11451|Hood Release Handle||05/31/2006
11452|Hood Release Strap||05/31/2006
11453|Hood Seal|1|05/31/2006
11454|Hood Stop Buffer||05/31/2006
11455|Dashboard Air Vent|2858|05/31/2006
11456|Dashboard Air Vent Frame|2859|05/31/2006
11457|Headlight Switch Knob|1|05/31/2006
11458|HVAC Heater Control Knob|13889|05/31/2006
11459|HVAC Temperature Control Panel||05/31/2006
11460|HVAC Temperature Control Regulator||05/31/2006
11461|Instrument Panel Circuit Board||05/31/2006
11462|Instrument Panel Circuit Board Temperature Compensator||05/31/2006
11463|Horn Kit|10144|05/31/2006
11464|Stone Guard|1|05/31/2006
11465|Convertible Top Cover Release Cable||05/31/2006
11466|Convertible Top Cover Strut||05/31/2006
11467|Convertible Top Lock Pad||05/31/2006
11468|Convertible Top Locking Handle||05/31/2006
11469|Convertible Top Protective Cover Seal|1|05/31/2006
11470|Convertible Top Seal|10386|05/31/2006
11471|Convertible Top Strut||05/31/2006
11472|Sun Visor Bracket|1777|05/31/2006
11473|Sunroof Cable||05/31/2006
11474|Sunroof Cable Set||05/31/2006
11475|Sunroof Deflector Hinge||05/31/2006
11476|Sunroof Drive Gear||05/31/2006
11477|Sunroof Guide Jaw||05/31/2006
11478|Sunroof Handle||05/31/2006
11479|Sunroof Seal|1|05/31/2006
11480|Targa Top Seal|10387|05/31/2006
11481|Seat Beading|1|05/31/2006
11482|Power Seat Control Module|1|05/31/2006
11483|Seat Adjustment Knob||05/31/2006
11484|Seat Flex Cable|4059|05/31/2006
